,alt,sum,brw,mhd,thd,nwr,kum,mlo,smo,cgo,ush,psa,spo
2003-11-01,19.037000999825423,,18.980455428584015,19.312618355262895,18.94999031006076,19.319023651353337,20.310319157653936,17.975914321823296,15.595716483810266,18.470158144955963,,,15.091635841932018
2003-12-01,18.959798704395922,,19.33733935260589,18.894360303747845,18.856938151601682,18.900809451886268,31.576276508266595,18.156830319870018,15.39632383539494,23.604804461603845,,,15.33966322154558
2004-01-01,19.071999206608425,,19.47249207463972,19.059694335582737,19.08264648103975,18.45318915846939,20.01747520964784,17.2925195894256,16.612745626001914,23.68462170390712,,,15.186569037488665
2004-02-01,19.4338838810567,,19.282182225932313,19.257907858263543,19.239961985273876,18.824132141365617,25.445776651117317,17.528141710516604,16.22420048650512,21.459507138602476,,,15.259886502176023
2004-03-01,19.188592850632844,,18.997673675069876,18.988077132854514,18.738387671905283,18.60741766908676,21.558774336283417,17.616486876298776,16.0616352626713,20.769009141724993,,,15.34545057846282
2004-04-01,18.917364433273683,,19.01896080340868,18.635768507284027,19.13147130826927,17.77999056964545,19.316451036383658,17.632079476112768,16.087488071009002,21.118658114417926,,,14.877308548425606
2004-05-01,19.048005757666928,,19.0039728595066,18.84978825136679,19.159326933545106,18.31453320811961,19.993628485320368,17.92359341314629,15.967252184277603,20.296872699711244,,,15.53985685817284
2004-06-01,19.088718833600165,,19.06541724782878,19.101280114593994,18.842664385155356,18.34458275308629,19.01968278634263,17.737554232281795,15.952943081413375,21.330249628533352,,,15.228177186794426
2004-07-01,19.24401263353379,,19.079489929170162,19.348063202708758,18.918072323241667,19.24423144549028,28.581427952027006,18.415906327009743,15.951262739407216,23.112244102445597,,,15.045073862771055
2004-08-01,18.66980567879268,,18.68430099438539,18.04585449977354,18.800987053192134,19.037392096970017,20.245645457352932,17.63397182104624,16.277380518466003,20.350747558607537,,,15.36679300034945
2004-09-01,18.938732372149847,,18.6529537090259,18.660689270360926,18.83366486258794,18.349114444310725,21.1956458156455,18.1630533247519,16.51519806211209,27.391618961054384,,,15.970940141340694
2004-10-01,18.75143297285938,,18.93568132301456,18.9419674936896,19.75366655263214,18.98178127029263,19.867897812223376,18.022219142293906,16.491430647050294,19.50338436992905,,,16.50081018444711
2004-11-01,18.895250613069567,,18.825301663772517,18.91283669794718,18.73222252148074,18.625086928025123,19.298844894917217,17.738686427460017,16.260764980713915,20.925712162506255,,,15.777577273052595
2004-12-01,19.044665430244425,,19.079985050124684,18.657673306927155,18.972230297855138,18.694431004603743,19.30982845414986,17.98800398858178,16.20612545227463,19.76002432367064,,,16.041613791171113
2005-01-01,19.35701632928878,,19.41744347061596,19.067630576629202,19.120035429070146,18.150657206438375,20.249156239107943,17.70649009236315,16.936591462972846,21.23992059390857,,,16.139887431016444
2005-02-01,19.069690760469364,,19.414257456365007,18.48754202542916,18.853738894464282,18.24574301199869,20.858854476132827,17.95023054855892,16.799900512341615,44.679905015569894,,,16.002053685966036
2005-03-01,19.05320764546625,,19.497140936607835,18.489488100043385,18.901300369545666,18.980650359215044,19.001208613028332,18.028038070882715,16.488540529072232,20.245222437203207,,,16.107685654480424
2005-04-01,19.32291871031592,,18.787458979526953,18.851529904049276,19.069710512124924,19.54327869916593,19.127495958027364,18.28019514183634,16.445401850472223,12.127802322285994,,,16.20142697512999
2005-05-01,18.68290987893106,,18.617605464240036,18.82016657049686,18.696886239233127,18.70405067621934,19.12481147279613,17.63293237094024,16.550579902089066,19.381326794888068,,,16.10300531226079
2005-06-01,18.800146277921094,,18.827747082026065,18.76078315461056,19.022995261020263,19.40101115575536,19.881485328873318,18.2284687726812,16.65946039764727,18.78721829095142,,,16.18699702413145
2005-07-01,18.74264626324944,,19.178122995052522,18.60221562391731,19.33300975791275,18.43445008562003,19.307669898692907,17.764021844807754,16.63894797899011,21.250785572548494,,,16.437864468526957
2005-08-01,18.9169510121391,,18.98199298056644,18.944972466804543,18.93796016077776,18.605188348648245,21.321348087786284,17.8494870557438,16.93723967420083,26.85179891746435,,,16.356776261663693
2005-09-01,18.769575835074967,,19.00251137600417,18.577853320681296,18.96055977271904,18.92723856763219,20.147967125973793,17.97423744307063,16.82449032391744,20.172452654958533,,,16.743144207366715
2005-10-01,18.77901908109789,,18.788945803322264,18.758855231090998,19.407105779125676,18.701361394803666,19.03758647820036,18.5377895007205,16.898544144302125,19.53957901295607,,,16.29859907169041
2005-11-01,19.06986745070864,,19.083780299608954,19.036250523970427,19.374926520398226,18.25824881881473,19.494805031988175,18.218728139199285,17.142505949293053,23.5819970829456,,,16.48829585763284
2005-12-01,19.241404542643178,,19.50468605987866,19.175542217050744,19.473876298959006,19.386440784582916,19.652520137592703,18.108307377775166,17.063043162160703,19.636486915986673,,,16.657147212488667
2006-01-01,19.693230735491746,,19.360075201489355,19.08976251988047,19.722300146523537,19.244240684816766,20.882566301594494,18.211557487920338,16.976513698376507,21.730701396710952,,,16.68060432042011
2006-02-01,19.32396543490482,,19.23793415543107,19.264074445683608,19.27315134031387,19.009308100111436,19.439923085682658,18.003052322732653,17.57094866654481,21.627702855362642,,,16.592801495343657
2006-03-01,19.0276365757076,,19.49188402470647,19.277719342636917,19.50631835710162,18.16210454635164,19.279216667575874,17.519540186354746,16.963204570564262,25.61900515129154,,,16.615173057036102
2006-04-01,19.164798871350502,,19.146224731921475,19.238130626885482,19.29097028077096,18.57909825434859,19.873289588466214,18.689265060419643,17.102271392122514,19.22354053572655,,,16.383948067422317
2006-05-01,19.282797383107322,,19.155260191881993,19.256414804115888,19.50909871918182,19.077621933447706,19.33231103314453,18.951894053656197,17.397591126300238,18.963141356667503,,,16.645891754640317
2006-06-01,19.416197500932203,,19.38862160804024,19.29326556986924,19.364086439381666,18.71452391541209,19.994653762596943,18.4627467557179,16.952311357576065,25.682107462411107,,,16.815806772333012
2006-07-01,19.373370815405398,,19.405914021686534,19.339732496271452,19.472282466030126,19.183554045818518,19.582495454708027,18.116032493619176,17.303622835890334,18.89141155971132,,,16.68809704373199
2006-08-01,19.37087658920887,,19.94229565560558,19.449883865921013,19.337211123235445,18.87205486905302,20.551447091291394,18.021065187837888,16.950500096920578,14.145011137165714,,,16.917117341573043
2006-09-01,19.3157619857599,,19.202785557498082,20.52521136928838,19.627712958440497,19.39989312063741,19.63972251538676,18.520024446341086,17.060211608184368,20.87271435584878,,,16.94710495021037
2006-10-01,19.550783807226626,,19.54870628381853,19.723477950939028,20.40493221639858,19.47367168485046,19.505113494237165,18.743439010997193,17.77403863833152,-18.14553328311929,,,17.051833209679632
2006-11-01,19.724907241924434,,20.00512012829301,19.858923677793364,19.86471623767941,20.089043072796894,20.00407171367967,19.11104022387893,17.398433488219382,20.240213437842886,,,17.0135814554718
2006-12-01,20.117896062162355,,20.013920120157604,19.789234786944,20.560032204568294,19.985456188987985,20.235583511215008,19.270804369469605,17.92862618789333,21.845962438427232,,,17.061137573679012
2007-01-01,20.16406029771033,,20.186160000430043,19.769307053385223,20.37023961154823,19.6213685495032,20.43581218270736,18.896590303893326,17.563450000754212,21.90321093822736,,,16.846584993614922
2007-02-01,20.12683505732063,,20.162758943920757,21.59031414986521,22.373566635827146,19.832985099215566,19.908879804083917,19.269433723770597,18.20230833678793,1.8219987203449008,,,16.922101550296787
2007-03-01,19.98900091083106,,20.521018564362368,20.122489226902008,20.62066874921366,19.64474184650146,20.3312756427353,18.30668002497445,18.592392873526972,16.959263446773868,,,16.80501740026844
2007-04-01,19.96732442828069,,20.190113844668755,19.068828436897586,21.495003753367868,20.118541441220103,19.32921989031079,19.453626203250057,17.86956326908569,25.341927202147975,,,17.071353117830892
2007-05-01,19.95917814876377,,20.060120717341427,20.01000731013844,20.36196394969961,20.785239385958914,20.5444127865414,19.34189728603015,17.60832672168216,25.935523022177378,,,17.070583229255906
2007-06-01,19.91198240664848,,20.04534538248291,19.79791089238122,20.904573908723766,20.410292807592036,23.035602784622956,19.723772638563965,17.519322559866303,22.78856879317361,,,17.279483044962017
2007-07-01,20.018026351817888,,20.163852746114628,19.98962726577727,20.048425915961797,20.04857634026765,20.643389820005403,19.781841856336005,17.468645468159718,22.053687923012745,,,17.43516189567629
2007-08-01,19.932110825759928,,20.0875911104293,20.067965562193983,20.26053500100271,20.17172267782103,22.036334333832233,18.940079114779312,17.857481868590668,16.62178452091306,,,17.323710737636127
2007-09-01,20.08034060349546,,19.783702259788125,20.085029774499464,20.202092976185423,20.01854650808309,20.050477759273644,19.328600361882586,17.87559119845118,27.299979894034035,,,17.692371769890823
2007-10-01,20.144129256981717,,19.85104299387154,20.264917716985522,20.31263674143324,20.32424639761996,20.835251856604785,19.914167102114945,17.961985930139072,23.873108827781458,,,17.55954710190621
2007-11-01,20.181087096135276,,20.25108843615234,20.314044292161956,20.69182580591105,20.040228476651155,19.821319914702904,19.69353420928134,17.670052055194677,20.77064714643352,,,17.528365296725557
2007-12-01,20.54841879331762,,20.38961263504895,20.327105403146142,20.794989752966757,20.01960114795945,20.75098243879636,19.090801549870914,18.742433679894418,22.359649505657366,,,17.63108602377424
2008-01-01,20.47813009351431,,20.63346252500755,20.39167878863363,20.9012058195764,19.695857416137024,20.30809943198185,20.234427002623516,18.258921046884456,20.400226093719972,,,17.544381412679286
2008-02-01,20.424817048973672,,20.635611340142503,20.702873762638795,20.279860081939184,20.43287643727098,20.610768975359587,20.08941756689893,18.00151732681154,21.539921916324523,,,17.453400878449116
2008-03-01,20.739478806905623,,20.73692644315315,20.395623245740296,20.523529957096226,20.321852953551463,20.607783422223502,19.01934404245876,17.973484600354208,20.664372180652087,,,17.527989592450663
2008-04-01,20.621028973001565,,20.53576503641122,20.36277987823904,21.18584759399548,20.35001120667973,20.833786026961093,20.559288718582156,18.28796837746151,21.713016951734556,,,17.524274176711465
2008-05-01,20.447264361921672,,20.74430475867854,22.17506010223786,20.547431135334687,20.70095294695973,20.67962129625014,19.57212509313939,18.182209276111703,21.436066560215057,,,17.877333256212886
2008-06-01,20.538220659948085,,20.620429635015302,21.283691223220313,20.88570012533883,21.057548736438584,22.88555437989776,19.844269385810588,18.477436049226192,21.93398546381968,,,17.854803444990324
2008-07-01,20.641228080730258,,20.570521766184914,20.871869612902174,20.864447825473377,20.78294147989128,21.19485032260902,19.79439192058574,18.185715236570246,22.564456585976504,,,18.241281467500706
2008-08-01,20.519654045655983,,20.655799801018407,20.69691815051041,20.92103674379569,20.91435644638283,21.505797205096506,19.56377861773709,18.355718986661163,22.161871635209845,,,18.07285611383689
2008-09-01,20.460684373238525,,20.510007826004156,20.4299103909176,20.641127335832525,20.756049354505688,23.594849962052407,19.88819555740385,18.44062551103739,24.64014341207806,,,18.050268489177657
2008-10-01,20.735930908564605,,20.728732359184985,20.241748897126733,20.79990360117457,20.729494051199406,22.536422716614165,20.091795903457534,18.69181037316926,23.404775584422605,,,18.129588842962605
2008-11-01,20.825578602144653,,20.93536104803369,20.82504717195309,22.006253446092433,20.83644442120941,21.128310578856713,19.963094433753813,18.479732156815285,23.08423734782206,,,18.22981779493367
2008-12-01,21.155758714238296,,21.16445982219828,22.147780265108256,21.073895175665644,20.572549327108483,21.816850480947114,19.937769010802597,18.526944109671657,21.440792464189574,,,18.25630855302885
2009-01-01,21.31232481394588,,21.249066138354046,20.50780639875215,21.193796961008204,20.82053246234804,21.03034370572181,20.206166239089562,18.48092883277649,22.770842212927025,,,18.160675309685303
2009-02-01,21.097955273274817,,21.039608034178364,20.689830726377103,20.820058689202114,20.423814119454047,20.931556240186822,20.11318206752813,18.877071022977677,21.590991109028376,,,18.105410057514447
2009-03-01,20.92409201708205,,20.99141238499237,20.760686500628573,20.503491407458725,20.692879046664824,21.840557531965295,20.40191898714201,19.058513127503566,21.024463806565578,,,18.328127602129435
2009-04-01,20.911745526845966,,20.964249009611667,21.132112884445338,20.951074085270882,21.030565996480348,21.18924888908763,20.25065614465479,19.546482570133616,21.42371220724041,,,18.397296877752854
2009-05-01,21.113641473576017,,20.975530793280008,20.76696955559856,20.77005584313601,20.617166078971778,21.062763963416756,20.360316727746856,18.9258545117922,28.609215704453604,,,18.473509300391072
2009-06-01,21.207363499651443,,21.108934072940325,21.946580124083233,21.26370635274424,20.72953583283394,21.010259854447717,20.4452699222055,18.883482512362818,23.48639193807314,,,18.553975029636707
2009-07-01,20.980341103002644,,21.12943441775785,21.152253532223508,21.337102824339336,20.603333490135448,21.77905026219948,21.172836735243994,19.00787454720621,23.14745693924451,,,18.644882948022012
2009-08-01,21.112752557144724,,21.355180663702136,20.93386611355838,21.149795977281805,21.178543705044223,21.366688955612307,20.44627623444768,18.386549618435808,24.087328419209765,,,18.635728068232936
2009-09-01,21.161194116897924,,21.02638382543441,21.169285323839997,20.843028261724996,21.092105489177875,22.206348162994185,20.294938478097187,24.319999569652282,23.589446994288185,,,18.761229530668217
2009-10-01,21.19874760740275,,21.169206252823553,21.641535562448134,22.379870913762986,21.231497468679574,21.23585139986449,21.519510404825137,20.786201676761145,21.415139735772847,,,18.93947147033834
2009-11-01,21.37687665849593,,21.197203314658623,21.52667246614359,21.631244790867612,27.37932213254526,22.39171672222998,20.852894453660976,18.29234552494606,21.516906363357155,,,18.92966648291853
2009-12-01,21.600880188224316,,21.59999267198336,21.558281537546463,21.610309093368187,21.281504169252333,22.121105612513666,20.95092848089459,19.333559198352816,21.871007338115678,,,18.8476577570647
2010-01-01,21.760203761396635,,21.667602675520513,21.530027721777238,21.969834084967747,21.47552262580676,21.889220211900014,20.46943685674301,19.1123963409198,21.00778231407526,,,18.74977441174277
2010-02-01,21.768137821091926,,21.644194356056918,21.50145414433616,21.67133047636918,21.37930202480988,21.689531913463448,21.03922171666904,19.268620873403066,21.86708488896644,,,18.692083474455774
2010-03-01,21.784069881896635,,21.657096416775097,21.41168415142663,21.374925012634183,20.89212107470348,21.74601761766487,22.28715751353577,19.368822688125057,22.090454532494586,,,18.778327344082832
2010-04-01,21.721402390598428,,21.5698296497916,21.711627904121155,21.95206344364605,21.180501650119442,22.345643696289226,20.67765983687633,19.015038175243426,22.002814763972328,,,18.783551779705988
2010-05-01,21.694575361299542,,21.790096193106248,21.713914674307492,21.690408904062902,21.351669785548584,21.86751574319171,21.616988770311526,19.047474686257257,23.91517351621033,,,18.646747266661055
2010-06-01,21.71360381245608,,21.763259347673298,21.860627524454706,21.99398409300757,22.13522446436622,22.710851850559163,21.476448280186375,19.35985797785715,16.413553601692335,,,18.846871403038868
2010-07-01,21.71885983876125,,21.58996059849016,21.708583844417614,22.064494526440853,21.696941294213953,21.70791943535226,20.897048954429117,19.317567675082906,24.797831770337663,,,18.9236247287034
2010-08-01,21.667209745055818,,22.023063360931584,21.912652096584978,21.694553305622485,21.016827733450487,22.19379421710074,21.73232818664884,19.549431142939284,24.24789913053068,,,19.161245356441484
2010-09-01,21.888464371045373,,21.919837569485534,21.277001785705504,22.17138256241196,22.272531051242666,21.949735572323604,20.99113979875961,19.489159408733613,28.474507405151925,,,18.931759712360538
2010-10-01,21.888698407329596,,21.809054555431885,22.007004476552197,22.45547691657699,22.13390534910231,22.87896729861219,21.983350734607093,19.509382666952416,25.434470201940485,,,19.023304606422688
2010-11-01,22.155862560515462,,22.269254174758842,22.336581457624305,22.51046112083493,21.70086256665406,23.272397122033816,21.776783659915296,19.322654393398867,22.654977572461256,,,19.415025328222363
2010-12-01,22.260933016521783,,22.654570966196097,22.183366028786757,22.46280946990295,22.57473066588601,23.53288521056987,21.62958338093913,19.722052736080933,23.70448116504996,,,19.19206249905642
2011-01-01,22.757868156215682,,22.61790373052872,22.42308402083641,22.83602556367831,22.725920431918443,22.804038920245123,21.277409758060433,19.983176406390804,23.96964872945226,,,19.12835901354817
2011-02-01,22.893422974942474,,22.805060572378316,22.401642457252894,22.27743373571462,21.651224638353877,22.602642528102535,21.84794625182057,20.259483451720804,22.799263071950687,,,19.195072025863038
2011-03-01,22.545880576749227,,22.735616177594288,22.322014344568434,22.40394893572598,22.36045512732709,23.42390203767526,21.867409970482743,20.17189395942269,22.876976438188542,,,19.462742545868373
2011-04-01,22.53381760813095,,22.530159710119776,22.43907004147358,22.721997598872765,22.608833545815564,22.724674528610134,22.27926999118852,19.99517645538939,22.7092605067964,,,19.55294103344794
2011-05-01,22.116168860472285,,22.740714337749374,22.232273552554343,22.76803700536359,23.041079777589456,22.772776172599013,21.737607512571643,20.02586316739225,24.752097555791746,,,19.629081412898778
2011-06-01,22.578730300507978,,22.753119267346616,22.510853089804797,23.12805489769046,22.678819434582913,22.703157981324832,21.884043533611653,20.305203353208405,22.739808461907472,,,19.865240330354784
2011-07-01,22.403815348312396,,22.805091913996566,22.871534685398977,22.50452772700291,22.13742923432768,23.108921925984323,22.406047384863182,20.010015546944857,26.025576254092968,,,19.863901303144058
2011-08-01,22.1578147266952,,22.810977055355348,22.737381525669182,22.705961067418073,22.02142445895051,22.907765261770557,22.287845906658685,20.4501483778559,22.485538175454643,,,20.06016071327981
2011-09-01,22.89123167367111,,22.869850545662548,22.946190310322994,23.487995842144297,22.36052671174637,26.26071867081157,23.21942524374698,20.336673810012748,28.121722446166594,,,20.17584159274243
2011-10-01,23.09641362408744,,23.092958891878563,22.34777595186335,24.86364824036678,22.776730757258743,24.41587703036776,22.994166277744323,20.681511425576417,27.949427037039317,,,20.34649040564555
2011-11-01,23.755707962197377,,23.54253033219435,24.202589921963988,24.287673931273424,23.901083365916914,24.12117675622115,23.14018272730533,20.813556009480138,25.445906926749515,,,20.52309944765922
2011-12-01,24.12423846407269,,23.77545456021405,24.039677979748884,24.151024010804342,23.68978895043861,26.03757117846221,23.284055380062295,20.528725319061895,28.964702039876638,,,20.29833613521262
2012-01-01,23.901627738468072,,24.084915185012637,24.055018904199734,23.92342884921178,23.050127643298723,22.441143154737894,22.5796049049325,20.54997346168455,32.631319067233214,,,20.228929096847033
2012-02-01,23.8284320074813,,23.9803764494667,23.37456011951647,23.626730062168882,23.54399179369835,23.90649978785511,22.436735760838612,21.783542307075777,23.805276312613216,,,20.236693768994968
2012-03-01,23.60892478503061,,23.595744467878124,23.498413641543642,23.689661716052147,23.462247671978933,23.25435774923854,22.491261003530653,20.85022129315679,27.3270550886376,,,20.236511789599554
2012-04-01,23.53974241719233,,23.699190159223058,23.684636067127162,23.82684458467966,23.336850182681857,23.993845258763162,23.23332276153774,20.674103965326854,23.64780044447887,,,20.40338141443591
2012-05-01,23.662146417337674,,23.667892108884402,23.848517215107883,23.773853242186068,23.991132245286547,26.21473667082258,23.829638548646006,20.94586799597004,23.669491175910313,,,20.507508151804736
2012-06-01,23.33264688371837,,23.604209331832756,23.66177329847361,23.49370960004752,24.39621978895818,24.835307891272734,23.1637578452708,20.872954285288188,26.22330752453441,,,20.654104924504693
2012-07-01,23.545554873529035,,24.09484732500221,23.65843935749641,23.714070293006962,23.43641082718578,23.909225904475377,23.191860071704987,21.082850952920957,24.559499800755837,,,21.01194145294517
2012-08-01,23.69489665918842,,23.637554360628844,23.867970327565804,23.099832045653354,23.2302723396092,23.259459954492385,22.22446811225071,20.974572866296345,31.113940956422677,,,20.87162441608637
2012-09-01,23.916627259700753,,23.983620888861214,23.949435208214823,23.985126219465105,24.94433927931786,24.0593668046401,23.284510063476482,21.460038652409168,25.059821754091768,,,21.015763543477036
2012-10-01,23.79436329616012,,24.19895409689176,24.185300391942963,24.771803980383712,25.17212281567367,25.059111883805937,23.759740156393583,21.33889311855053,28.944641751575205,,,21.132991297955467
2012-11-01,24.348546367996352,,24.24208242536066,24.413919595148688,24.245920723135338,23.85836437249388,24.550554608430293,23.850682918254275,21.42872364721938,26.459358456533913,,,21.163841854117695
2012-12-01,24.980569687120333,,24.76895851842566,24.43415722085484,25.04816928793651,24.28465599523413,24.77172710291813,24.059543108905967,21.259482568957708,25.12198267302143,,,21.24487571471494
2013-01-01,24.87458265062665,,24.90409535563132,25.174745331682942,23.87117888733875,24.668623413186076,24.95042617157273,23.738651894730953,21.960452169730807,23.926282400906754,,,21.187655656507655
2013-02-01,25.123304711669164,,24.69188684925612,24.628675489766515,26.212712301947764,24.72831291967195,25.004355324624704,24.09986067812972,23.140684361661634,26.229553360431865,,,21.172860069046926
2013-03-01,24.978141130735825,,24.83116523858201,24.81589097198072,24.56188727962686,24.41769427756518,24.743239397324263,25.422868637092833,21.890415566899726,25.91421456564192,,,20.995633996451588
2013-04-01,24.896768050912947,,24.656445909527342,24.761819642750936,24.548095894448945,24.32430837547674,24.66942460621737,24.477361249703637,22.095329009947456,26.107086333082584,,,21.211734160508247
2013-05-01,24.966755316144294,,24.63140048283608,24.295977764946937,24.514380929405785,24.65947348258909,25.206516143774692,24.977109595426594,22.276996148228594,25.736077854419957,,,21.34043588325341
2013-06-01,24.813264312453686,,24.832015565679004,25.00348061231853,24.879168154428207,25.06940510764942,26.276035636296584,24.216916805407443,21.789964595780624,29.72618371561968,,,21.48787247818692
2013-07-01,24.931485144160536,,24.923283131125345,25.195818307578786,24.631476768018373,24.64759647866735,25.042880430895448,24.05351018926607,21.989590808453055,29.20027458070733,,,21.654927059000496
2013-08-01,24.895156715804305,,24.78034177642548,24.675578411538968,24.79032763579344,24.701402730437003,26.367291796298158,23.037672976272106,22.351674708474036,35.699764426610734,,,21.85542978855564
2013-09-01,24.683847123605442,,24.730970490185577,24.541537947106633,24.93305480482258,24.518614075425685,24.74736725391166,24.027111458625296,22.303605472679436,27.294582037881085,,,22.095644973868495
2013-10-01,24.722729263238083,,24.77634539196059,25.083547198374042,24.85845050389972,25.208296792679004,27.387661225571595,25.10241705334844,22.219200951542657,23.119206894324858,,,21.917664527071707
2013-11-01,25.153573899258166,,25.16164364978898,24.916325167226645,25.535289045463315,24.8597375344604,27.13968440781615,24.265720750931425,22.473418712747787,30.386105904445547,,,21.973362667575643
2013-12-01,25.389005865418984,,25.161835765948954,25.611938186976083,25.213538994955236,25.05476714121687,25.120376821526918,25.050093086268788,22.115753261582856,20.37337423168494,,,21.988617882391317
2014-01-01,25.340396491613724,,25.24068976333603,25.190040964843423,25.13980562952561,24.59872467047744,25.127850153778773,24.199937564158102,22.67886805827316,20.62792001816027,,,21.982733529321205
2014-02-01,25.210730863270868,,25.235878206367754,25.12621070615548,25.751121408921875,26.147566208292357,25.363930699401706,24.364067162786395,22.728720212944747,26.13834767832322,,,21.971977495488854
2014-03-01,24.98841089052079,,24.923962004963172,24.944242193828956,24.669694493172063,24.815778895423826,25.266707524001703,23.965880038890177,23.01328692675864,25.461360192826152,,,21.881700084833483
2014-04-01,24.60649731541887,,24.826222440042066,24.91384501320578,24.695870747437677,24.728748627933587,25.12911608138531,24.586405368807807,22.599188634619676,24.67157901523434,,,21.88069857977166
2014-05-01,25.236704111456238,,25.070504847823994,24.960979257964123,24.98389185583669,24.538657103609697,27.373120389309978,25.24917444846865,22.596696817008073,25.47261444126704,,,21.966308934313243
2014-06-01,25.291322405754244,,25.08067567523309,25.545458201764106,25.21800372078666,25.41456389570125,25.557964377833663,24.82985281284906,22.310484183729574,26.446611255367145,,,22.12581920466642
2014-07-01,25.214061163718256,,25.285770014709,25.41783508435391,25.45577288151156,25.595045382352737,25.82425857392434,24.256884711872345,22.61690822212511,28.875575947833518,,,22.296533955953958
2014-08-01,25.20845258342087,,25.345351940271474,25.534183836684228,25.340359357260045,26.493624044310224,25.37949105031721,24.467562771141196,22.981474511121636,31.704935378949894,,,22.357450423968935
2014-09-01,25.3022695034502,,25.314665280370633,25.367650023380495,25.274821248968877,26.010385743666696,25.309394220551457,24.77824698538457,22.721939823641165,26.750073754201104,,,22.579504965286752
2014-10-01,25.497683809189933,,25.48963859994738,25.577787867000694,25.931192642818147,25.36708255567224,25.54236628668724,25.197289124216713,22.85743384888508,43.322944270371025,,,22.58867157049041
2014-11-01,25.68164392815734,,25.5889523810327,25.87831235837056,25.622247105233672,25.67753418735356,25.72157191164502,26.905267028374556,22.82723227477643,28.241201784593848,,,22.53990979061233
2014-12-01,25.873349362148822,,25.810473140596695,25.505040286123688,25.800028523402762,25.77677383912313,25.921129941156963,25.969204950982366,22.77628515286568,26.196479440035475,,,22.59259941067465
2015-01-01,25.963394513320118,,25.895876860193543,25.74570186244854,25.519864173629735,25.853060737788194,26.21852242751094,25.46004545189209,23.460354326743886,28.47854818932472,,,22.56453944662423
2015-02-01,25.893834060725045,,26.083332948504857,26.04663551024121,25.467203737246315,24.98987643141028,25.47974683231623,24.776102391395998,23.61862523456762,27.195891197099357,,,22.507696502065613
2015-03-01,25.857794579464915,,25.8877121862404,25.654739427899155,25.859201765519874,25.629038683227133,25.670730554408706,25.000013433747085,23.314793260320442,23.420564073375015,,,22.79757404705153
2015-04-01,25.731682401862287,,25.606878840782166,25.498317076998365,25.65796457213663,25.28592746230344,26.3100071386246,25.372214012196476,23.72941991683229,25.753534662589196,,,22.45950196788492
2015-05-01,25.722701421093156,,25.69675943550068,25.641826533755633,26.243997026975453,25.76498471046763,26.18490660237749,25.580006862451445,23.546014667852685,27.83965169062857,,,22.699141922604813
2015-06-01,25.77732009036745,,25.803282588295872,25.813656333598704,26.11911503800147,25.673476909639916,26.36366730829654,25.167821278733662,23.28374071058247,25.88573480986618,,,22.793066274255175
2015-07-01,25.555541695059276,,25.914299780029463,25.683752765473834,25.90701009422984,25.085826280805616,25.777365761635608,24.620970140263946,22.252031414569412,26.348520569961302,,,22.908634747420685
2015-08-01,25.37126585146759,,25.432977688461705,25.37273461264623,25.578127174900075,25.540774901293634,26.11733597058236,24.547339734356733,22.401905110764396,28.960892077895704,,,22.895759402363982
2015-09-01,25.440817520863334,,25.45353613540983,25.57881602731046,25.349049993028945,26.107435962532435,25.75859130003642,24.086707308342586,22.951158157522094,28.94174854590508,,,23.13493510045936
2015-10-01,25.388854894344373,,25.47359655508302,25.628619495803264,25.820233643989116,25.227012553530194,25.51185436874582,25.37843996371844,23.068870223978397,27.454334621661314,,,23.111437982028157
2015-11-01,25.66142363289178,,25.613016920703053,25.749956221368336,25.850177240197034,25.33416481369327,28.14021673146708,24.90992771963283,23.08751216357219,32.101625800405024,,,23.139289016520003
2015-12-01,26.12505921040556,,26.21304980231086,26.079830965453123,26.181925324036488,25.978266012124337,27.980363174423104,24.79718306099351,23.06361165828059,26.88719544109057,,,23.156021084896604
2016-01-01,26.084725849760204,,26.469032403432365,25.92010519594634,26.50366736065252,25.674590595597177,27.208498535466187,24.918582494373126,23.413130199605128,27.797350701056843,,,23.102360256495377
2016-02-01,25.97341344763614,,26.05801310981221,25.932680380234494,25.86164366685545,26.04004486552297,26.056766653844118,25.20374708935865,23.093066611278132,27.568899996151302,,,23.016379806056058
2016-03-01,26.09570629892619,,25.86912701645285,25.768204769259626,25.790809525667857,26.060602139093362,26.18042755742971,24.62033809918994,24.482714185534977,25.830614172102685,,,23.01827129822978
2016-04-01,25.985691307939888,,25.984210137197728,25.980091760696396,26.237965836375253,25.95809997011134,25.826878892609802,25.597652636793537,23.570852881989236,24.280433788487674,,,23.049508547467724
2016-05-01,26.00313246829619,,25.888833443990723,25.895187144911716,26.528901605885295,25.90648795220211,25.514458343282293,25.36365217475832,23.34528896537286,26.08119825999787,,,23.15941788898709
2016-06-01,25.96775188208771,,25.95808825115467,26.814465956912258,26.26584982405704,26.36608740943916,26.729201242391706,25.746743850033116,23.375084123771007,27.765654616244095,,,23.13159307761049
2016-07-01,25.892142238534365,,25.829950910037827,25.620273943535768,26.168126147421603,26.05297799692336,26.77242907556978,25.14349206540753,23.359571709918274,29.469731802061972,,,23.23959170028278
2016-08-01,25.9439401722173,,25.789227354747396,25.831321743545715,25.7704922534795,25.068684251890616,26.16842308255693,24.706103372363383,23.67419911469776,29.31410388608258,,,23.311725342738306
2016-09-01,25.925075708679955,,25.84358692962021,25.863742863295965,26.35947361792639,25.04818384418163,25.678458166392815,25.89828306828682,23.37267470824999,25.998668049866318,,,23.406829784386293
